A2;Satz-ID;B2;B16
121;B;0000066826;10
121;B;0000066915;10
121;B;0000066958;10
121;B;0000066966;10
121;B;0000066982;10
121;B;0000067008;10
121;B;0000067083;10
121;B;0000067091;10
121;B;0000067105;10
121;B;0000067130;10
121;B;0000067237;10
121;B;0000067288;10
121;B;0000067377;10
121;B;0000067385;10
121;B;0000067440;10
121;B;0000067482;10
121;B;0000067490;10
121;B;0000067504;10
121;B;0000067520;10
121;B;0000067571;90
121;B;0000067601;10
121;B;0000067644;10
121;B;0000067695;10
121;B;0000067717;10
121;B;0000067725;10
121;B;0000067768;10
121;B;0000067792;10
121;B;0000067814;10
121;B;0000067890;10
121;B;0000067903;10
121;B;0000067920;10
121;B;0000067946;10
121;B;0000067954;10
121;B;0000068012;10
121;B;0000068020;10
121;B;0000068039;10
121;B;0000068063;10
121;B;0000068071;10
121;B;0000068080;10
121;B;0000068110;10
121;B;0000068128;10
121;B;0000068136;10
121;B;0000068144;10
121;B;0000068152;10
121;B;0000068160;10
121;B;0000068187;10
121;B;0000068195;10
121;B;0000068209;10
121;B;0000068233;10
121;B;0000068314;10
121;B;0000068322;10
121;B;0000068373;10
121;B;0000068381;10
121;B;0000068390;10
121;B;0000068420;10
121;B;0000068500;10
121;B;0000068527;10
121;B;0000068551;10
121;B;0000068616;10
121;B;0000068624;10
121;B;0000068659;10
121;B;0000068675;10
121;B;0000068683;10
121;B;0000068691;10
121;B;0000068705;10
121;B;0000068748;10
121;B;0000068756;10
121;B;0000068780;10
121;B;0000068799;10
121;B;0000068861;10
121;B;0000068918;10
121;B;0000069035;10
121;B;0000069078;10
121;B;0000069086;10
121;B;0000069094;10
121;B;0000069124;10
121;B;0000069132;10
121;B;0000069175;10
121;B;0000069183;10
121;B;0000069205;10
121;B;0000069248;10
121;B;0000069256;10
121;B;0000069280;10
121;B;0000069302;10
121;B;0000069337;10
121;B;0000069345;10
121;B;0000069418;10
121;B;0000069426;10
121;B;0000069450;10
121;B;0000069507;10
121;B;0000069566;10
121;B;0000069620;90
121;B;0000069671;10
121;B;0000069710;10
121;B;0000069728;10
121;B;0000069744;10
121;B;0000069779;10
121;B;0000069795;90
121;B;0000069833;10
121;B;0000069850;10
121;B;0000069876;10
121;B;0000069884;10
121;B;0000069957;10
121;B;0000069973;10
121;B;0000069981;10
121;B;0000069990;10
121;B;0000070009;10
121;B;0000070017;10
121;B;0000070033;10
121;B;0000070122;10
121;B;0000070165;10
121;B;0000070238;10
121;B;0000070270;10
121;B;0000070289;10
121;B;0000070300;10
121;B;0000070319;10
121;B;0000070327;10
121;B;0000070335;10
121;B;0000070343;10
121;B;0000070378;10
121;B;0000070394;10
121;B;0000070416;10
121;B;0000070424;10
121;B;0000070432;10
121;B;0000070440;10
121;B;0000070459;10
121;B;0000070475;10
121;B;0000070483;10
121;B;0000070491;10
121;B;0000070564;10
121;B;0000070645;10
121;B;0000070661;10
121;B;0000070696;10
121;B;0000070785;10
121;B;0000070831;90
121;B;0000070882;10
121;B;0000070920;10
121;B;0000070939;10
121;B;0000070947;10
121;B;0000070963;10
121;B;0000070980;10
121;B;0000071005;10
121;B;0000071030;10
121;B;0000071064;10
121;B;0000071072;10
121;B;0000071099;10
121;B;0000071145;10
121;B;0000071250;10
121;B;0000071358;10
121;B;0000071455;10
121;B;0000071552;10
121;B;0000071560;10
121;B;0000071625;10
121;B;0000071633;10
121;B;0000071692;10
121;B;0000071714;10
121;B;0000071749;10
121;B;0000071803;10
121;B;0000071820;90
121;B;0000071846;10
121;B;0000071870;10
121;B;0000071978;10
121;B;0000072028;10
121;B;0000072036;10
121;B;0000072052;10
121;B;0000072060;10
121;B;0000072079;10
121;B;0000072087;10
121;B;0000072133;10
121;B;0000072141;10
121;B;0000072168;10
121;B;0000072184;10
121;B;0000072192;10
121;B;0000072214;10
121;B;0000072222;10
121;B;0000072230;10
121;B;0000072249;10
121;B;0000072257;10
121;B;0000072273;10
121;B;0000072370;10
121;B;0000072451;10
121;B;0000072460;10
121;B;0000072494;10
121;B;0000072516;10
121;B;0000072575;10
121;B;0000072591;10
121;B;0000072745;10
121;B;0000072770;10
121;B;0000072788;10
121;B;0000072818;10
121;B;0000072907;10
121;B;0000072915;10
121;B;0000072940;10
121;B;0000072958;10
121;B;0000072966;10
121;B;0000072974;10
121;B;0000073008;10
121;B;0000073016;10
121;B;0000073024;10
121;B;0000073032;10
121;B;0000073040;10
121;B;0000073075;10
121;B;0000073113;10
121;B;0000073130;10
121;B;0000073148;10
121;B;0000073407;10
121;B;0000073423;10
121;B;0000073431;10
121;B;0000073490;10
121;B;0000073504;10
121;B;0000073512;10
121;B;0000073520;10
121;B;0000073555;10
121;B;0000073563;10
121;B;0000073580;10
121;B;0000073598;10
121;B;0000073610;10
121;B;0000073628;10
121;B;0000073636;10
121;B;0000073644;10
121;B;0000073652;10
121;B;0000073660;10
121;B;0000073695;10
121;B;0000073709;10
121;B;0000073733;10
121;B;0000073741;10
121;B;0000073792;10
121;B;0000073830;10
121;B;0000073881;10
121;B;0000073911;10
121;B;0000073938;10
121;B;0000073954;10
121;B;0000074080;10
121;B;0000074098;10
121;B;0000074195;10
121;B;0000074217;10
121;B;0000074233;10
121;B;0000074292;10
121;B;0000074373;10
121;B;0000074403;90
121;B;0000074500;10
121;B;0000074543;10
121;B;0000074683;10
121;B;0000074691;10
121;B;0000074730;10
121;B;0000074756;10
121;B;0000074799;90
121;B;0000074802;10
121;B;0000075116;10
121;B;0000075132;10
121;B;0000075167;10
121;B;0000075183;10
121;B;0000075205;10
121;B;0000075256;10
121;B;0000075280;10
121;B;0000075299;10
121;B;0000075353;10
121;B;0000075370;10
121;B;0000075388;10
121;B;0000075442;10
121;B;0000075523;10
121;B;0000075612;10
121;B;0000075710;10
121;B;0000075752;90
121;B;0000075795;10
121;B;0000075809;10
121;B;0000075868;10
121;B;0000075884;10
121;B;0000075914;10
121;B;0000075965;10
121;B;0000075973;10
121;B;0000076031;10
121;B;0000076066;10
121;B;0000076074;10
121;B;0000076112;10
121;B;0000076120;10
121;B;0000076139;10
121;B;0000076147;10
121;B;0000076155;10
121;B;0000076198;10
121;B;0000076201;10
121;B;0000076210;10
121;B;0000076236;10
121;B;0000076252;10
121;B;0000076260;10
121;B;0000076279;10
121;B;0000076309;10
121;B;0000076333;10
121;B;0000076384;10
121;B;0000076457;10
121;B;0000076481;10
121;B;0000076546;10
121;B;0000076554;10
121;B;0000076732;10
121;B;0000076937;10
121;B;0000077011;10
121;B;0000077046;10
121;B;0000077089;10
121;B;0000077100;10
121;B;0000077151;10
121;B;0000077321;10
121;B;0000077356;10
121;B;0000077364;10
121;B;0000077372;10
121;B;0000077380;10
121;B;0000077402;10
121;B;0000077410;10
121;B;0000077429;10
121;B;0000077437;10
121;B;0000077445;10
121;B;0000077453;10
121;B;0000077470;10
121;B;0000077496;10
121;B;0000077500;10
121;B;0000077577;10
121;B;0000077593;10
121;B;0000077607;10
121;B;0000077615;10
121;B;0000077704;10
121;B;0000077720;10
121;B;0000077828;10
121;B;0000077852;10
121;B;0000077860;10
121;B;0000077879;10
121;B;0000077941;10
121;B;0000077984;10
121;B;0000078077;10
121;B;0000078107;10
121;B;0000078131;10
121;B;0000078239;10
121;B;0000078255;10
121;B;0000078433;10
121;B;0000078450;10
121;B;0000078549;10
121;B;0000078557;10
121;B;0000078573;10
121;B;0000078590;10
121;B;0000078638;10
121;B;0000078646;10
121;B;0000078654;10
121;B;0000078662;10
121;B;0000078670;10
121;B;0000078700;10
121;B;0000078735;10
121;B;0000078743;10
121;B;0000078751;90
121;B;0000078778;10
121;B;0000078808;10
121;B;0000078816;10
121;B;0000078832;10
121;B;0000078840;10
121;B;0000078875;10
121;B;0000078913;10
121;B;0000078948;10
121;B;0000078964;10
121;B;0000078972;10
121;B;0000078980;10
121;B;0000078999;10
121;B;0000079057;10
121;B;0000079090;10
121;B;0000079138;10
121;B;0000079162;10
121;B;0000079189;10
121;B;0000079251;10
121;B;0000079286;10
121;B;0000079383;90
121;B;0000079537;10
121;B;0000079553;10
121;B;0000079570;10
121;B;0000079588;10
121;B;0000079596;10
121;B;0000079600;10
121;B;0000079618;10
121;B;0000079626;10
121;B;0000079634;10
121;B;0000079669;10
121;B;0000079677;10
121;B;0000079693;10
121;B;0000079715;10
121;B;0000079723;10
121;B;0000079740;10
121;B;0000079766;10
121;B;0000079774;10
121;B;0000079839;10
121;B;0000079928;10
121;B;0000079952;10
121;B;0000079979;10
121;B;0000080004;10
121;B;0000080063;10
121;B;0000080098;10
121;B;0000080101;10
121;B;0000080160;10
121;B;0000080330;10
121;B;0000080357;10
121;B;0000080403;10
121;B;0000080420;10
121;B;0000080454;10
121;B;0000080489;10
121;B;0000080497;10
121;B;0000080500;10
121;B;0000080527;10
121;B;0000080551;10
121;B;0000080608;10
121;B;0000080616;10
121;B;0000080624;10
121;B;0000080632;10
121;B;0000080667;10
121;B;0000080675;10
121;B;0000080683;10
121;B;0000080748;10
121;B;0000080772;10
121;B;0000080900;10
121;B;0000080926;10
121;B;0000081167;10
121;B;0000081205;10
121;B;0000081256;10
121;B;0000081264;10
121;B;0000081302;10
121;B;0000081310;10
121;B;0000081337;10
121;B;0000081388;10
121;B;0000081400;10
121;B;0000081434;10
121;B;0000081442;10
121;B;0000081450;10
121;B;0000081566;10
121;B;0000081590;10
121;B;0000081698;10
121;B;0000081744;10
121;B;0000081876;10
121;B;0000081892;10
121;B;0000081906;10
121;B;0000081914;10
121;B;0000081973;10
121;B;0000082023;10
121;B;0000082031;10
121;B;0000082040;10
121;B;0000082066;10
121;B;0000082082;10
121;B;0000082139;10
121;B;0000082333;10
121;B;0000082350;10
121;B;0000082384;10
121;B;0000082422;10
121;B;0000082473;10
121;B;0000082490;10
121;B;0000082503;10
121;B;0000082538;10
121;B;0000082589;10
121;B;0000082600;10
121;B;0000082643;10
121;B;0000082686;10
121;B;0000082708;10
121;B;0000082716;10
121;B;0000082724;10
121;B;0000082732;10
121;B;0000082740;10
121;B;0000082767;10
121;B;0000082791;10
121;B;0000082805;10
121;B;0000082872;10
121;B;0000082945;10
121;B;0000082953;10
121;B;0000082996;10
121;B;0000083062;10
121;B;0000083330;10
121;B;0000083348;10
121;B;0000083356;10
121;B;0000083399;10
121;B;0000083410;10
121;B;0000083429;10
121;B;0000083453;10
121;B;0000083461;10
121;B;0000083569;10
121;B;0000083577;10
121;B;0000083623;10
121;B;0000083682;10
121;B;0000083747;10
121;B;0000083798;10
121;B;0000083801;10
121;B;0000083844;10
121;B;0000083895;90
121;B;0000083950;10
121;B;0000083976;10
121;B;0000084069;10
121;B;0000084140;10
121;B;0000084182;10
121;B;0000084190;90
121;B;0000084204;10
121;B;0000084220;10
121;B;0000084239;10
121;B;0000084280;10
121;B;0000084310;10
121;B;0000084395;10
121;B;0000084417;90
121;B;0000084425;10
121;B;0000084441;10
121;B;0000084450;10
121;B;0000084590;10
121;B;0000084638;10
121;B;0000084719;10
121;B;0000084840;10
121;B;0000084859;10
121;B;0000085030;10
121;B;0000085057;10
121;B;0000085189;10
121;B;0000085235;10
121;B;0000085294;10
121;B;0000085324;10
121;B;0000085332;10
121;B;0000085359;90
121;B;0000085545;10
121;B;0000085588;10
121;B;0000085596;10
121;B;0000085600;10
121;B;0000085693;10
121;B;0000085707;10
121;B;0000085723;10
121;B;0000085758;10
121;B;0000085863;10
121;B;0000085901;10
121;B;0000085928;10
121;B;0000086002;10
121;B;0000086100;10
121;B;0000086134;10
121;B;0000086142;10
121;B;0000086185;10
121;B;0000086282;10
121;B;0000086290;10
121;B;0000086355;10
121;B;0000086410;10
121;B;0000086495;10
121;B;0000086509;10
121;B;0000086517;10
121;B;0000086568;10
121;B;0000086649;10
121;B;0000086711;10
121;B;0000086738;10
121;B;0000086819;10
121;B;0000086878;10
121;B;0000086886;10
121;B;0000086916;10
121;B;0000086959;10
121;B;0000086967;10
121;B;0000087017;10
121;B;0000087068;10
121;B;0000087076;10
121;B;0000087254;10
121;B;0000087300;10
121;B;0000087319;90
121;B;0000087343;10
121;B;0000087408;10
121;B;0000087432;10
121;B;0000087564;10
121;B;0000087572;10
121;B;0000087602;10
121;B;0000087637;10
121;B;0000087653;10
121;B;0000087670;10
121;B;0000087742;10
121;B;0000087769;10
121;B;0000087858;10
121;B;0000087882;10
121;B;0000087890;10
121;B;0000088056;10
121;B;0000088110;10
121;B;0000088145;10
121;B;0000088323;10
121;B;0000088447;10
121;B;0000088510;10
121;B;0000088722;10
121;B;0000088790;10
121;B;0000088811;10
121;B;0000088820;10
121;B;0000088919;10
121;B;0000088951;90
121;B;0000088994;10
121;B;0000089060;10
121;B;0000089095;10
121;B;0000089192;10
121;B;0000089290;10
121;B;0000089303;10
121;B;0000089338;10
121;B;0000089346;10
121;B;0000089397;10
121;B;0000089419;10
121;B;0000089435;10
121;B;0000089443;10
121;B;0000089680;10
121;B;0000089745;10
121;B;0000089966;10
121;B;0000089974;10
121;B;0000089982;10
121;B;0000089990;10
121;B;0000090018;10
121;B;0000090026;10
121;B;0000090042;10
121;B;0000090069;10
121;B;0000090077;10
121;B;0000090085;10
121;B;0000090123;10
121;B;0000090131;10
121;B;0000090158;10
121;B;0000090166;10
121;B;0000090190;10
121;B;0000090204;10
121;B;0000090212;10
121;B;0000090255;10
121;B;0000090301;10
121;B;0000090310;10
121;B;0000090352;10
121;B;0000090565;10
121;B;0000090760;10
121;B;0000090778;10
121;B;0000090840;10
121;B;0000090913;10
121;B;0000091006;10
121;B;0000091138;10
121;B;0000091189;10
121;B;0000091243;10
121;B;0000091294;10
121;B;0000091324;10
121;B;0000091472;10
121;B;0000091499;10
121;B;0000091561;10
121;B;0000091570;10
121;B;0000091596;10
121;B;0000091626;10
121;B;0000091642;10
121;B;0000091715;10
121;B;0000091740;10
121;B;0000091863;10
121;B;0000091880;10
121;B;0000091898;10
121;B;0000092100;10
121;B;0000092134;10
121;B;0000092169;10
121;B;0000092193;10
121;B;0000092215;10
121;B;0000092312;10
121;B;0000092541;10
121;B;0000092738;10
121;B;0000092827;10
121;B;0000092835;10
121;B;0000092878;90
121;B;0000092894;90
121;B;0000092967;10
121;B;0000093106;10
121;B;0000093220;10
121;B;0000093238;10
121;B;0000093246;90
121;B;0000093360;10
121;B;0000093394;10
121;B;0000093408;10
121;B;0000093513;10
121;B;0000093521;10
121;B;0000093556;10
121;B;0000093572;10
121;B;0000093653;10
121;B;0000093734;10
121;B;0000093742;10
121;B;0000093750;10
121;B;0000093858;10
121;B;0000093890;10
121;B;0000094013;10
121;B;0000094129;10
121;B;0000094161;10
121;B;0000094196;10
121;B;0000094269;10
121;B;0000094404;10
121;B;0000094552;10
121;B;0000094595;10
121;B;0000094684;10
121;B;0000094714;90
121;B;0000094749;10
121;B;0000094773;10
121;B;0000094790;10
121;B;0000094960;90
121;B;0000095095;10
121;B;0000095192;10
121;B;0000095214;10
121;B;0000095222;10
121;B;0000095362;10
121;B;0000095508;10
121;B;0000095524;10
121;B;0000095567;10
121;B;0000095583;10
121;B;0000095591;10
121;B;0000095699;10
121;B;0000095826;10
121;B;0000095834;10
121;B;0000095893;10
121;B;0000095958;90
121;B;0000095990;10
121;B;0000096067;10
121;B;0000096210;10
121;B;0000096288;10
121;B;0000096300;10
121;B;0000096385;10
121;B;0000096458;10
121;B;0000096466;10
121;B;0000096474;10
121;B;0000096490;10
121;B;0000096539;10
121;B;0000096644;10
121;B;0000096679;10
121;B;0000096687;10
121;B;0000096695;10
121;B;0000096717;10
121;B;0000096750;10
121;B;0000096768;10
121;B;0000096784;10
121;B;0000096857;10
121;B;0000096946;10
121;B;0000097179;10
121;B;0000097187;10
121;B;0000097217;10
121;B;0000097250;10
121;B;0000097357;10
121;B;0000097454;10
121;B;0000097543;10
121;B;0000097730;10
121;B;0000097764;10
121;B;0000097772;10
121;B;0000097799;10
121;B;0000097934;10
121;B;0000097969;10
121;B;0000097985;10
121;B;0000097993;10
121;B;0000098000;90
121;B;0000098035;10
121;B;0000098175;10
121;B;0000098302;10
121;B;0000098418;10
121;B;0000098434;10
121;B;0000098485;10
121;B;0000098531;10
121;B;0000098558;10
121;B;0000098612;10
121;B;0000098710;10
121;B;0000098752;10
121;B;0000098850;10
121;B;0000098876;10
121;B;0000098892;10
121;B;0000098949;10
121;B;0000099015;10
121;B;0000099082;10
121;B;0000099139;10
121;B;0000099171;10
121;B;0000099201;10
121;B;0000099210;10
121;B;0000099260;10
121;B;0000099350;10
121;B;0000099449;10
121;B;0000099457;10
121;B;0000099473;10
121;B;0000099562;10
121;B;0000099708;10
121;B;0000099716;10
121;B;0000099902;10
121;B;0000099937;10
121;B;0000099970;10
121;B;0000099988;10
121;B;0000099996;10
121;B;0000100005;10
121;B;0000100196;10
121;B;0000100226;10
121;B;0000100404;10
121;B;0000100412;10
121;B;0000100447;10
121;B;0000100463;10
121;B;0000100471;10
121;B;0000100480;90
121;B;0000100609;10
121;B;0000100650;10
121;B;0000100692;10
121;B;0000100790;10
121;B;0000100862;10
121;B;0000100978;10
121;B;0000101001;10
121;B;0000101052;10
121;B;0000101117;10
121;B;0000101141;10
121;B;0000101168;10
121;B;0000101192;10
121;B;0000101214;10
121;B;0000101222;10
121;B;0000101257;10
121;B;0000101354;10
121;B;0000101494;10
121;B;0000101508;90
121;B;0000101575;10
121;B;0000101621;10
121;B;0000101702;10
121;B;0000101770;10
121;B;0000101869;10
121;B;0000101931;90
121;B;0000101940;10
121;B;0000102024;10
121;B;0000102075;10
121;B;0000102121;10
121;B;0000102164;10
121;B;0000102210;10
121;B;0000102296;10
121;B;0000102300;10
121;B;0000102334;10
121;B;0000102377;90
121;B;0000102415;10
121;B;0000102458;10
121;B;0000102520;10
121;B;0000102539;10
121;B;0000102571;10
121;B;0000102598;10
121;B;0000102628;10
121;B;0000102750;10
121;B;0000102776;10
121;B;0000103080;10
121;B;0000103241;10
121;B;0000103314;10
121;B;0000103497;10
121;B;0000103527;10
121;B;0000103560;10
121;B;0000103616;10
121;B;0000103748;10
121;B;0000103780;90
121;B;0000103810;10
121;B;0000103918;10
121;B;0000103934;10
121;B;0000103942;10
121;B;0000103969;10
121;B;0000104051;10
121;B;0000104078;10
121;B;0000104175;10
121;B;0000104213;10
121;B;0000104221;10
121;B;0000104248;10
121;B;0000104302;10
121;B;0000104310;10
121;B;0000104353;10
121;B;0000104400;10
121;B;0000104418;10
121;B;0000104485;10
121;B;0000104507;10
121;B;0000104558;10
121;B;0000104663;10
121;B;0000104841;10
121;B;0000104914;10
121;B;0000104990;10
121;B;0000105023;10
121;B;0000105066;90
121;B;0000105074;90
121;B;0000105120;10
121;B;0000105139;10
121;B;0000105163;90
121;B;0000105309;10
121;B;0000105341;10
121;B;0000105406;10
121;B;0000105449;10
121;B;0000105520;10
121;B;0000105538;10
121;B;0000105546;10
121;B;0000105562;90
121;B;0000105600;10
121;B;0000105716;90
121;B;0000105724;10
121;B;0000105830;10
121;B;0000106011;10
121;B;0000106135;90
121;B;0000106143;10
121;B;0000106160;10
121;B;0000106178;10
121;B;0000106186;10
121;B;0000106216;10
121;B;0000106232;10
121;B;0000106275;90
121;B;0000106283;10
121;B;0000106364;10
121;B;0000106372;10
121;B;0000106437;10
121;B;0000106542;10
121;B;0000106690;10
121;B;0000106712;10
121;B;0000106739;10
121;B;0000106747;10
121;B;0000106780;10
121;B;0000106801;10
121;B;0000107212;10
121;B;0000107220;10
121;B;0000107255;10
121;B;0000107263;10
121;B;0000107271;10
121;B;0000107344;10
121;B;0000107581;10
121;B;0000107603;10
121;B;0000107654;10
121;B;0000107778;10
121;B;0000107786;10
121;B;0000107808;10
121;B;0000107956;10
121;B;0000108073;10
121;B;0000108090;10
121;B;0000108197;10
121;B;0000108359;10
121;B;0000108383;10
121;B;0000108405;10
121;B;0000108421;10
121;B;0000108430;10
121;B;0000108448;10
121;B;0000108472;10
121;B;0000108634;10
121;B;0000108790;10
121;B;0000108804;10
121;B;0000108812;10
121;B;0000108855;10
121;B;0000108952;10
121;B;0000109045;10
121;B;0000109134;10
121;B;0000109177;10
121;B;0000109185;10
121;B;0000109193;10
121;B;0000109240;10
121;B;0000109266;10
121;B;0000109274;10
121;B;0000109304;10
121;B;0000109355;10
121;B;0000109738;10
121;B;0000109878;10
121;B;0000109983;10
121;B;0000109991;10
121;B;0000110051;10
121;B;0000110060;10
121;B;0000110086;10
121;B;0000110108;10
121;B;0000110434;10
121;B;0000110442;10
121;B;0000110450;10
121;B;0000110515;10
121;B;0000110531;10
121;B;0000110558;10
121;B;0000110574;10
121;B;0000110604;10
121;B;0000110663;10
121;B;0000110701;10
121;B;0000110728;90
121;B;0000110752;10
121;B;0000110787;10
121;B;0000110809;10
121;B;0000110906;10
121;B;0000110930;10
121;B;0000111023;10
121;B;0000111031;10
121;B;0000111147;10
121;B;0000111236;90
121;B;0000111414;10
121;B;0000111473;10
121;B;0000111490;10
121;B;0000111619;90
121;B;0000111651;10
121;B;0000111660;10
121;B;0000111708;10
121;B;0000111775;10
121;B;0000111783;10
121;B;0000111848;10
121;B;0000111864;10
121;B;0000111880;10
121;B;0000111937;10
121;B;0000112062;10
121;B;0000112089;10
121;B;0000112160;10
121;B;0000112186;10
121;B;0000112224;10
121;B;0000112259;10
121;B;0000112267;10
121;B;0000112305;90
121;B;0000112380;10
121;B;0000112437;10
121;B;0000112500;10
121;B;0000112534;10
121;B;0000112593;10
121;B;0000112674;10
121;B;0000112682;10
